Column 3,EdgeBetweenness,interaction,name,selected,shared interaction,shared name,status
0.748784,9.13661595,interacts with,C134_0159_a_at (interacts with) C134_0068_a_at,FALSE,interacts with,C134_0159_a_at (interacts with) C134_0068_a_at,down
0.7590398,9.15110994,interacts with,C134_0159_a_at (interacts with) C134_0082_a_at,FALSE,interacts with,C134_0159_a_at (interacts with) C134_0082_a_at,up
0.7024786,8.99420512,interacts with,C134_0159_a_at (interacts with) C134_0087_a_at,FALSE,interacts with,C134_0159_a_at (interacts with) C134_0087_a_at,up
0.7429734,13.04983624,interacts with,C134_0159_a_at (interacts with) C134_0092_a_at,FALSE,interacts with,C134_0159_a_at (interacts with) C134_0092_a_at,up
0.7447065,9.20575683,interacts with,C134_0159_a_at (interacts with) C134_0111_a_at,FALSE,interacts with,C134_0159_a_at (interacts with) C134_0111_a_at,up
0.7106804,10.55555556,interacts with,C134_0162_a_at (interacts with) C134_0007_a_at,FALSE,interacts with,C134_0162_a_at (interacts with) C134_0007_a_at,up
0.8042179,6.66666667,interacts with,C134_0162_a_at (interacts with) C134_0008_a_at,FALSE,interacts with,C134_0162_a_at (interacts with) C134_0008_a_at,up
0.8486415,7.16666667,interacts with,C134_0162_a_at (interacts with) C134_0161_a_at,FALSE,interacts with,C134_0162_a_at (interacts with) C134_0161_a_at,up
0.7111201,38.51651528,interacts with,C134_0165_a_at (interacts with) C134_0018_a_at,FALSE,interacts with,C134_0165_a_at (interacts with) C134_0018_a_at,up
0.7002817,23.66690005,interacts with,C134_0165_a_at (interacts with) C134_0095_a_at,FALSE,interacts with,C134_0165_a_at (interacts with) C134_0095_a_at,up
0.7432868,14.45393745,interacts with,C134_0165_a_at (interacts with) C134_0116_a_at,FALSE,interacts with,C134_0165_a_at (interacts with) C134_0116_a_at,up
0.7614471,15.51587551,interacts with,C134_0165_a_at (interacts with) C134_0135_a_at,FALSE,interacts with,C134_0165_a_at (interacts with) C134_0135_a_at,up
0.7629763,4,interacts with,C134_0170_a_at (interacts with) C134_0077_a_at,FALSE,interacts with,C134_0170_a_at (interacts with) C134_0077_a_at,up
0.7104509,17.80991697,interacts with,C134_0173_a_at (interacts with) C134_0054_a_at,FALSE,interacts with,C134_0173_a_at (interacts with) C134_0054_a_at,up
0.7390522,36.13727815,interacts with,C134_0173_a_at (interacts with) C134_0056_at,FALSE,interacts with,C134_0173_a_at (interacts with) C134_0056_at,up
0.7018293,8.40385516,interacts with,C134_0173_a_at (interacts with) C134_0102_at,FALSE,interacts with,C134_0173_a_at (interacts with) C134_0102_at,down
0.7766997,10.34480049,interacts with,C134_0176_a_at (interacts with) C134_0023_a_at,FALSE,interacts with,C134_0176_a_at (interacts with) C134_0023_a_at,up
0.7209183,11.69511388,interacts with,C134_0176_a_at (interacts with) C134_0029_a_at,FALSE,interacts with,C134_0176_a_at (interacts with) C134_0029_a_at,up
0.7088887,13.63382814,interacts with,C134_0176_a_at (interacts with) C134_0093_a_at,FALSE,interacts with,C134_0176_a_at (interacts with) C134_0093_a_at,up
0.7445382,16.4919228,interacts with,C134_0176_a_at (interacts with) C134_0098_a_at,FALSE,interacts with,C134_0176_a_at (interacts with) C134_0098_a_at,down
0.7140996,9.04018335,interacts with,C134_0176_a_at (interacts with) C134_0123_a_at,FALSE,interacts with,C134_0176_a_at (interacts with) C134_0123_a_at,up
0.7277209,18.04930338,interacts with,C134_0177_a_at (interacts with) C134_0023_a_at,FALSE,interacts with,C134_0177_a_at (interacts with) C134_0023_a_at,up
0.7002448,11.24186908,interacts with,C134_0177_a_at (interacts with) C134_0121_a_at,FALSE,interacts with,C134_0177_a_at (interacts with) C134_0121_a_at,up
0.7390423,7.14348284,interacts with,C134_0177_a_at (interacts with) C134_0176_a_at,FALSE,interacts with,C134_0177_a_at (interacts with) C134_0176_a_at,up
0.7050426,32.35128182,interacts with,C134_0178_a_at (interacts with) C134_0021_a_at,FALSE,interacts with,C134_0178_a_at (interacts with) C134_0021_a_at,up
0.7194048,11.5021266,interacts with,C134_0178_a_at (interacts with) C134_0030_a_at,FALSE,interacts with,C134_0178_a_at (interacts with) C134_0030_a_at,up
0.7101041,13.19613313,interacts with,C134_0178_a_at (interacts with) C134_0087_a_at,FALSE,interacts with,C134_0178_a_at (interacts with) C134_0087_a_at,up
0.7252871,28.89222884,interacts with,C134_0178_a_at (interacts with) C134_0092_a_at,FALSE,interacts with,C134_0178_a_at (interacts with) C134_0092_a_at,up
0.7933336,8.06111111,interacts with,C134_0187_a_at (interacts with) C134_0124_a_at,FALSE,interacts with,C134_0187_a_at (interacts with) C134_0124_a_at,up
0.7057459,55.84641142,interacts with,C134_0190_a_at (interacts with) C134_0098_a_at,FALSE,interacts with,C134_0190_a_at (interacts with) C134_0098_a_at,up
0.8123903,17.32921263,interacts with,C134_0190_a_at (interacts with) C134_0099_a_at,FALSE,interacts with,C134_0190_a_at (interacts with) C134_0099_a_at,up
0.7625747,25.89006961,interacts with,C134_0190_a_at (interacts with) C134_0134_a_at,FALSE,interacts with,C134_0190_a_at (interacts with) C134_0134_a_at,up
0.7109118,31.82290678,interacts with,C134_0190_a_at (interacts with) C134_0143_a_at,FALSE,interacts with,C134_0190_a_at (interacts with) C134_0143_a_at,up
0.7067493,23.76974879,interacts with,C134_0194_a_at (interacts with) C134_0021_a_at,FALSE,interacts with,C134_0194_a_at (interacts with) C134_0021_a_at,up
0.7016578,18.34566015,interacts with,C134_0194_a_at (interacts with) C134_0028_a_at,FALSE,interacts with,C134_0194_a_at (interacts with) C134_0028_a_at,up
0.7001976,11.39424857,interacts with,C134_0194_a_at (interacts with) C134_0082_a_at,FALSE,interacts with,C134_0194_a_at (interacts with) C134_0082_a_at,up
0.7304304,27.77244924,interacts with,C134_0194_a_at (interacts with) C134_0092_a_at,FALSE,interacts with,C134_0194_a_at (interacts with) C134_0092_a_at,up
0.7833247,7.40261137,interacts with,C134_0197_a_at (interacts with) C134_0001_a_at,FALSE,interacts with,C134_0197_a_at (interacts with) C134_0001_a_at,up
0.8698275,3.56666667,interacts with,C134_0197_a_at (interacts with) C134_0130_a_at,FALSE,interacts with,C134_0197_a_at (interacts with) C134_0130_a_at,up
0.7308509,31.66084857,interacts with,C134_0198_a_at (interacts with) C134_0004_a_at,FALSE,interacts with,C134_0198_a_at (interacts with) C134_0004_a_at,up
0.7109315,61.72771349,interacts with,C134_0198_a_at (interacts with) C134_0021_a_at,FALSE,interacts with,C134_0198_a_at (interacts with) C134_0021_a_at,up
0.7540371,57.65043953,interacts with,C134_0198_a_at (interacts with) C134_0022_a_at,FALSE,interacts with,C134_0198_a_at (interacts with) C134_0022_a_at,up
0.7989733,40.36422472,interacts with,C134_0198_a_at (interacts with) C134_0028_a_at,FALSE,interacts with,C134_0198_a_at (interacts with) C134_0028_a_at,up
0.7251702,23.71241676,interacts with,C134_0198_a_at (interacts with) C134_0082_a_at,FALSE,interacts with,C134_0198_a_at (interacts with) C134_0082_a_at,up
0.7299085,7.75260145,interacts with,C134_0199_a_at (interacts with) C134_0004_a_at,FALSE,interacts with,C134_0199_a_at (interacts with) C134_0004_a_at,up
0.7821887,11.67323945,interacts with,C134_0199_a_at (interacts with) C134_0021_a_at,FALSE,interacts with,C134_0199_a_at (interacts with) C134_0021_a_at,up
0.7983409,9.59424396,interacts with,C134_0199_a_at (interacts with) C134_0022_a_at,FALSE,interacts with,C134_0199_a_at (interacts with) C134_0022_a_at,up
0.8129805,6.28251804,interacts with,C134_0199_a_at (interacts with) C134_0028_a_at,FALSE,interacts with,C134_0199_a_at (interacts with) C134_0028_a_at,up
0.7183459,8.12419934,interacts with,C134_0199_a_at (interacts with) C134_0038_a_at,FALSE,interacts with,C134_0199_a_at (interacts with) C134_0038_a_at,up
0.7867103,7.89501153,interacts with,C134_0199_a_at (interacts with) C134_0068_a_at,FALSE,interacts with,C134_0199_a_at (interacts with) C134_0068_a_at,down
0.7368472,11.08290178,interacts with,C134_0199_a_at (interacts with) C134_0082_a_at,FALSE,interacts with,C134_0199_a_at (interacts with) C134_0082_a_at,up
0.788969,8.16676839,interacts with,C134_0199_a_at (interacts with) C134_0087_a_at,FALSE,interacts with,C134_0199_a_at (interacts with) C134_0087_a_at,up
0.7061364,17.29849202,interacts with,C134_0199_a_at (interacts with) C134_0088_a_at,FALSE,interacts with,C134_0199_a_at (interacts with) C134_0088_a_at,up
0.793941,11.7694246,interacts with,C134_0199_a_at (interacts with) C134_0092_a_at,FALSE,interacts with,C134_0199_a_at (interacts with) C134_0092_a_at,up
0.7269706,13.13654448,interacts with,C134_0199_a_at (interacts with) C134_0111_a_at,FALSE,interacts with,C134_0199_a_at (interacts with) C134_0111_a_at,up
0.724651,8.35216383,interacts with,C134_0199_a_at (interacts with) C134_0159_a_at,FALSE,interacts with,C134_0199_a_at (interacts with) C134_0159_a_at,up
0.706404,47.87997414,interacts with,C134_0200_a_at (interacts with) C134_0023_a_at,FALSE,interacts with,C134_0200_a_at (interacts with) C134_0023_a_at,up
0.7535952,13.2466269,interacts with,C134_0200_a_at (interacts with) C134_0074_a_at,FALSE,interacts with,C134_0200_a_at (interacts with) C134_0074_a_at,down
0.8511096,5.33333333,interacts with,C134_0203_at (interacts with) C134_0161_a_at,FALSE,interacts with,C134_0203_at (interacts with) C134_0161_a_at,up
0.8675275,13.16666667,interacts with,C134_0203_at (interacts with) C134_0162_a_at,FALSE,interacts with,C134_0203_at (interacts with) C134_0162_a_at,up
0.7046221,2,interacts with,C134_0206_at (interacts with) C134_0205_a_at,FALSE,interacts with,C134_0206_at (interacts with) C134_0205_a_at,up
0.7002006,24.66666667,interacts with,C134_0207_a_at (interacts with) C134_0181_a_at,FALSE,interacts with,C134_0207_a_at (interacts with) C134_0181_a_at,down
0.7343027,5.66666667,interacts with,C134_0207_a_at (interacts with) C134_0201_a_at,FALSE,interacts with,C134_0207_a_at (interacts with) C134_0201_a_at,up
0.7384111,30.50281125,interacts with,C134_0208_at (interacts with) C134_0135_a_at,FALSE,interacts with,C134_0208_at (interacts with) C134_0135_a_at,up
0.7605917,32.31543165,interacts with,C134_0208_at (interacts with) C134_0165_a_at,FALSE,interacts with,C134_0208_at (interacts with) C134_0165_a_at,up
0.7231758,5.56971234,interacts with,C134_0211_at (interacts with) C134_0026_a_at,FALSE,interacts with,C134_0211_at (interacts with) C134_0026_a_at,up
0.8217802,5.3477715,interacts with,C134_0211_at (interacts with) C134_0145_a_at,FALSE,interacts with,C134_0211_at (interacts with) C134_0145_a_at,up
0.7005374,9.66666667,interacts with,C134_0213_a_at (interacts with) C134_0187_a_at,FALSE,interacts with,C134_0213_a_at (interacts with) C134_0187_a_at,up
0.7328954,15.85667685,interacts with,C134_0214_a_at (interacts with) C134_0015_a_at,FALSE,interacts with,C134_0214_a_at (interacts with) C134_0015_a_at,up
0.731108,9.60490209,interacts with,C134_0214_a_at (interacts with) C134_0023_a_at,FALSE,interacts with,C134_0214_a_at (interacts with) C134_0023_a_at,up
0.7282836,17.78294815,interacts with,C134_0214_a_at (interacts with) C134_0074_a_at,FALSE,interacts with,C134_0214_a_at (interacts with) C134_0074_a_at,down
0.7513314,14.71735835,interacts with,C134_0214_a_at (interacts with) C134_0093_a_at,FALSE,interacts with,C134_0214_a_at (interacts with) C134_0093_a_at,up
0.7000563,17.7111739,interacts with,C134_0214_a_at (interacts with) C134_0098_a_at,FALSE,interacts with,C134_0214_a_at (interacts with) C134_0098_a_at,down
0.7017618,14.4593129,interacts with,C134_0214_a_at (interacts with) C134_0117_a_at,FALSE,interacts with,C134_0214_a_at (interacts with) C134_0117_a_at,down
0.7574781,8.38453492,interacts with,C134_0214_a_at (interacts with) C134_0122_a_at,FALSE,interacts with,C134_0214_a_at (interacts with) C134_0122_a_at,up
0.8276139,9.09214696,interacts with,C134_0214_a_at (interacts with) C134_0123_a_at,FALSE,interacts with,C134_0214_a_at (interacts with) C134_0123_a_at,up
0.7296386,19.64426139,interacts with,C134_0214_a_at (interacts with) C134_0125_a_at,FALSE,interacts with,C134_0214_a_at (interacts with) C134_0125_a_at,up
0.7262961,12.21073867,interacts with,C134_0214_a_at (interacts with) C134_0154_at,FALSE,interacts with,C134_0214_a_at (interacts with) C134_0154_at,up
0.7637449,10.13596233,interacts with,C134_0214_a_at (interacts with) C134_0155_at,FALSE,interacts with,C134_0214_a_at (interacts with) C134_0155_at,up
0.7153659,8.15021373,interacts with,C134_0214_a_at (interacts with) C134_0176_a_at,FALSE,interacts with,C134_0214_a_at (interacts with) C134_0176_a_at,up
0.7037309,4,interacts with,C134_0215_a_at (interacts with) C134_0151_at,FALSE,interacts with,C134_0215_a_at (interacts with) C134_0151_at,up
0.7144373,19.449912,interacts with,C134_0216_at (interacts with) C134_0029_a_at,FALSE,interacts with,C134_0216_at (interacts with) C134_0029_a_at,up
0.7601714,22.87692152,interacts with,C134_0216_at (interacts with) C134_0098_a_at,FALSE,interacts with,C134_0216_at (interacts with) C134_0098_a_at,down
0.7775816,6.12646972,interacts with,C134_0216_at (interacts with) C134_0117_a_at,FALSE,interacts with,C134_0216_at (interacts with) C134_0117_a_at,down
0.7177995,15.34078617,interacts with,C134_0216_at (interacts with) C134_0134_a_at,FALSE,interacts with,C134_0216_at (interacts with) C134_0134_a_at,down
0.8156356,4.94444444,interacts with,C134_0217_a_at (interacts with) C134_0040_a_at,FALSE,interacts with,C134_0217_a_at (interacts with) C134_0040_a_at,down
0.7198727,5.18181818,interacts with,C134_0219_at (interacts with) C134_0168_a_at,FALSE,interacts with,C134_0219_at (interacts with) C134_0168_a_at,up
0.7548302,5.28804529,interacts with,C134_0219_at (interacts with) C134_0218_at,FALSE,interacts with,C134_0219_at (interacts with) C134_0218_at,up
0.7253392,63.86437646,interacts with,C134_0221_a_at (interacts with) C134_0037_a_at,FALSE,interacts with,C134_0221_a_at (interacts with) C134_0037_a_at,up
0.7849267,22.9172086,interacts with,C134_0221_a_at (interacts with) C134_0051_a_at,FALSE,interacts with,C134_0221_a_at (interacts with) C134_0051_a_at,up
0.8515731,9.6505137,interacts with,C134_0221_a_at (interacts with) C134_0054_a_at,FALSE,interacts with,C134_0221_a_at (interacts with) C134_0054_a_at,up
0.8069765,11.20203011,interacts with,C134_0221_a_at (interacts with) C134_0056_at,FALSE,interacts with,C134_0221_a_at (interacts with) C134_0056_at,up
0.7801052,23.31583365,interacts with,C134_0221_a_at (interacts with) C134_0094_a_at,FALSE,interacts with,C134_0221_a_at (interacts with) C134_0094_a_at,up
0.8436795,12.46860106,interacts with,C134_0221_a_at (interacts with) C134_0095_a_at,FALSE,interacts with,C134_0221_a_at (interacts with) C134_0095_a_at,up
0.7650101,13.80375423,interacts with,C134_0221_a_at (interacts with) C134_0113_a_at,FALSE,interacts with,C134_0221_a_at (interacts with) C134_0113_a_at,up
0.7081146,16.33984781,interacts with,C134_0221_a_at (interacts with) C134_0119_a_at,FALSE,interacts with,C134_0221_a_at (interacts with) C134_0119_a_at,up
0.7126787,47.55639154,interacts with,C134_0221_a_at (interacts with) C134_0220_a_at,FALSE,interacts with,C134_0221_a_at (interacts with) C134_0220_a_at,up
0.8331235,13.20720466,interacts with,C134_0223_at (interacts with) C134_0015_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0015_a_at,up
0.755197,11.96050844,interacts with,C134_0223_at (interacts with) C134_0023_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0023_a_at,up
0.7508318,18.54071391,interacts with,C134_0223_at (interacts with) C134_0024_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0024_a_at,up
0.8302449,11.97350844,interacts with,C134_0223_at (interacts with) C134_0029_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0029_a_at,up
0.7952089,30.63439772,interacts with,C134_0223_at (interacts with) C134_0074_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0074_a_at,down
0.7559265,15.19810715,interacts with,C134_0223_at (interacts with) C134_0093_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0093_a_at,up
0.736729,28.61854261,interacts with,C134_0223_at (interacts with) C134_0097_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0097_a_at,up
0.7336058,21.0118367,interacts with,C134_0223_at (interacts with) C134_0098_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0098_a_at,down
0.775685,14.25666657,interacts with,C134_0223_at (interacts with) C134_0121_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0121_a_at,up
0.7774716,15.73191907,interacts with,C134_0223_at (interacts with) C134_0122_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0122_a_at,up
0.7586376,13.956166,interacts with,C134_0223_at (interacts with) C134_0123_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0123_a_at,up
0.7728866,16.20700342,interacts with,C134_0223_at (interacts with) C134_0143_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0143_a_at,down
0.7855182,12.66449196,interacts with,C134_0223_at (interacts with) C134_0148_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0148_at,up
0.717522,109.0458555,interacts with,C134_0223_at (interacts with) C134_0195_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0195_a_at,up
0.7426735,44.4559523,interacts with,C134_0223_at (interacts with) C134_0200_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0200_a_at,up
0.77191,11.53015195,interacts with,C134_0223_at (interacts with) C134_0214_a_at,FALSE,interacts with,C134_0223_at (interacts with) C134_0214_a_at,up
0.7442798,46.19289799,interacts with,C134_0224_a_at (interacts with) C134_0015_a_at,FALSE,interacts with,C134_0224_a_at (interacts with) C134_0015_a_at,up
