"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","cluster","ClusteringCoefficient","Degree","degree.layout","EC","Eccentricity","gene_id","gene_product_name","IsSingleNode","locus_tag","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.83870968","0.0","0.35227273","6","0.0","1","1","EC:2.3.1.51","4","637671275","probable 1-acyl-sn-glycerol-3-phosphate acyltransferase","false","SAR11_0412","C134_0412_a_at","8.0","1","0","0","0.54032258","false","0","C134_0412_a_at","0","0.0"
"1.8164557","0.004977","0.55052265","1","0.64673311","43","43","EC:5.2.1.8","3","637671797","hypothetical SurA-like protein","false","SAR11_0926","C134_0926_a_at","58.0","43","0","0","0.79588608","false","0","C134_0926_a_at","2928","0.40277778"
"1.95857988","0.00387044","0.51057402","2","0.57258065","32","32","","3","637671799","Preprotein translocase SecG subunit","false","SAR11_0928","C134_0928_at","48.75","32","0","0","0.76035503","false","0","C134_0928_at","2450","0.33854167"
"1.72868217","0.01377893","0.57847534","0","0.50941307","43","43","","3","637671800","hypothetical outer membrane protein","false","SAR11_0929","C134_0929_a_at","39.62790698","43","0","0","0.81782946","false","0","C134_0929_a_at","3570","0.32750336"
"1.41176471","0.08370284","0.70833333","4","0.45897436","40","40","","2","637671801","possible transmembrane protein","false","SAR11_0930","C134_0930_a_at","21.425","40","0","0","0.89705882","false","0","C134_0930_a_at","2812","0.31507353"
"1.63291139","0.00397888","0.6124031","1","0.67318879","62","62","","3","637671802","putative transmembrane protein","false","SAR11_0931","C134_0931_a_at","60.03225806","62","0","0","0.84177215","false","0","C134_0931_a_at","2570","0.38981986"
"1.89922481","0.00125277","0.52653061","0","0.69666667","25","25","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-1_a_at","43.4","25","0","0","0.7751938","false","0","C134_0932-1_a_at","408","0.37094017"
"1.82352941","0.01174428","0.5483871","10","0.73333333","6","6","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-11_a_at","8.16666667","6","0","0","0.79411765","false","0","C134_0932-11_a_at","16","0.58333333"
"1.70588235","0.04749066","0.5862069","10","0.61904762","7","7","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-10_a_at","7.71428571","7","0","0","0.82352941","false","0","C134_0932-10_a_at","68","0.51428571"
"1.0","0.0","1.0","28","0.0","1","1","","1","637671803","hypothetical protein","false","SAR11_0932","C134_0932-13_a_at","1.0","1","0","0","1.0","false","0","C134_0932-13_a_at","0","0.0"
"1.0","0.0","1.0","28","0.0","1","1","","1","637671803","hypothetical protein","false","SAR11_0932","C134_0932-12_a_at","1.0","1","0","0","1.0","false","0","C134_0932-12_a_at","0","0.0"
"1.94117647","0.01678922","0.51515152","10","0.7","5","5","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-13_x_at","7.8","5","0","0","0.76470588","false","0","C134_0932-13_x_at","18","0.6"
"1.47058824","0.1886788","0.68","10","0.46666667","10","10","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-14_x_at","6.6","10","0","0","0.88235294","false","0","C134_0932-14_x_at","156","0.4125"
"2.17647059","0.03727241","0.45945946","10","0.4","5","5","","4","637671803","hypothetical protein","false","SAR11_0932","C134_0932-15_a_at","5.2","5","0","0","0.70588235","false","0","C134_0932-15_a_at","30","0.47272727"
"2.58823529","0.0","0.38636364","10","1.0","2","2","","4","637671552","conserved hypothetical Cytosolic Protein","false","SAR11_0678","C134_0678_a_at","6.0","2","0","0","0.60294118","false","0","C134_0678_a_at","0","0.75"
"2.11764706","0.03764006","0.47222222","28","0.5","4","4","","4","637671803","hypothetical protein","false","SAR11_0932","C134_0932-16_a_at","5.5","4","0","0","0.72058824","false","0","C134_0932-16_a_at","30","0.45833333"
"1.52941176","0.07022934","0.65384615","10","0.61111111","9","9","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-17_a_at","7.22222222","9","0","0","0.86764706","false","0","C134_0932-17_a_at","82","0.45138889"
"1.76470588","0.10854925","0.56666667","10","0.52380952","7","7","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-18_a_at","6.85714286","7","0","0","0.80882353","false","0","C134_0932-18_a_at","102","0.48979592"
"1.94117647","0.11764706","0.51515152","10","0.6","5","5","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-20_a_at","7.4","5","0","0","0.76470588","false","0","C134_0932-20_a_at","86","0.6"
"1.64705882","0.0352416","0.60714286","10","0.71428571","7","7","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-21_x_at","8.0","7","0","0","0.83823529","false","0","C134_0932-21_x_at","46","0.5"
"2.88235294","0.0","0.34693878","10","0.0","1","1","","4","637671803","hypothetical protein","false","SAR11_0932","C134_0932-23_a_at","5.0","1","0","0","0.52941176","false","0","C134_0932-23_a_at","0","0.0"
"1.5","0.0","0.66666667","6","0.0","1","1","","2","637671803","hypothetical protein","false","SAR11_0932","C134_0932-24_a_at","2.0","1","0","0","0.75","false","0","C134_0932-24_a_at","0","0.0"
"1.0","1.0","1.0","0","0.0","2","2","","1","637670882","cell division protein FtsA","false","SAR11_0019","C134_0019_a_at","1.0","2","0","0","1.0","false","0","C134_0019_a_at","2","0.0"
"2.63291139","0.0","0.37980769","1","0.0","1","1","","4","637671803","hypothetical protein","false","SAR11_0932","C134_0932-25_a_at","64.0","1","0","0","0.59177215","false","0","C134_0932-25_a_at","0","0.0"
"1.94117647","0.08901436","0.51515152","50","0.4","5","5","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-4_a_at","5.8","5","0","0","0.76470588","false","0","C134_0932-4_a_at","62","0.44615385"
"1.94117647","0.01692052","0.51515152","50","0.33333333","3","3","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-3_a_at","7.66666667","3","0","0","0.76470588","false","0","C134_0932-3_a_at","16","0.52380952"
"1.47058824","0.17298378","0.68","10","0.44444444","10","10","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-5_a_at","6.4","10","0","0","0.88235294","false","0","C134_0932-5_a_at","124","0.4"
"2.76470588","0.0","0.36170213","50","1.0","2","2","","4","637671803","hypothetical protein","false","SAR11_0932","C134_0932-6_a_at","4.5","2","0","0","0.55882353","false","0","C134_0932-6_a_at","0","0.75"
"1.64705882","0.16009279","0.60714286","10","0.32142857","8","8","","3","637671803","hypothetical protein","false","SAR11_0932","C134_0932-7_at","6.125","8","0","0","0.83823529","false","0","C134_0932-7_at","128","0.42857143"
"1.0","0.0","1.0","28","0.0","1","1","","1","637671803","hypothetical protein","false","SAR11_0932","C134_0932-8_a_at","1.0","1","0","0","1.0","false","0","C134_0932-8_a_at","0","0.0"
"1.0","0.0","1.0","28","0.0","1","1","","1","637671803","hypothetical protein","false","SAR11_0932","C134_0932-19_a_at","1.0","1","0","0","1.0","false","0","C134_0932-19_a_at","0","0.0"
"2.41176471","0.0","0.41463415","10","1.0","2","2","","4","637671803","hypothetical protein","false","SAR11_0932","C134_0932-9_a_at","6.5","2","0","0","0.64705882","false","0","C134_0932-9_a_at","0","0.65"
"1.64285714","0.01307319","0.60869565","6","0.8","11","11","","3","637671805","AcrB-like protein","false","SAR11_0934","C134_0934_a_at","15.45454545","11","0","0","0.83928571","false","0","C134_0934_a_at","56","0.57239057"
"2.91176471","0.0","0.34343434","4","0.0","1","1","","4","637671806","Peptidase M50","false","SAR11_0935","C134_0935_a_at","11.0","1","0","0","0.52205882","false","0","C134_0935_a_at","0","0.0"
"2.43670886","0.0","0.41038961","79","1.0","5","5","EC:6.3.4.2","3","637671808","CTP synthetase","false","SAR11_0937","C134_0937_a_at","52.8","5","0","0","0.64082278","false","0","C134_0937_a_at","0","0.62857143"
"1.0","0.0","1.0","78","0.0","1","1","EC:4.2.1.11","1","637671810","Enolase","false","SAR11_0939","C134_0939_a_at","1.0","1","0","0","1.0","false","0","C134_0939_a_at","0","0.0"
"1.0","0.0","1.0","78","0.0","1","1","EC:2.4.2.18","1","637671794","anthranilate phosphoribosyltransferase","false","SAR11_0923","C134_0923_a_at","1.0","1","0","0","1.0","false","0","C134_0923_a_at","0","0.0"
"1.80379747","0.00551558","0.55438596","1","0.63565891","43","43","EC:2.8.1.8","3","637671812","lipoyl synthase","false","SAR11_0941","C134_0941_a_at","56.88372093","43","0","0","0.79905063","false","0","C134_0941_a_at","3036","0.38961453"
"1.89147287","0.0011356","0.52868852","0","0.70769231","26","26","","3","637671814","competence/damage-inducible protein CinA","false","SAR11_0943","C134_0943_a_at","45.03846154","26","0","0","0.77713178","false","0","C134_0943_a_at","444","0.38494412"
"1.67647059","0.02693325","0.59649123","4","0.64672365","27","27","EC:3.1.3.27","3","637671815","phosphatidylglycerophosphatase A","false","SAR11_0944","C134_0944_a_at","25.55555556","27","0","0","0.83088235","false","0","C134_0944_a_at","1080","0.40564374"
"2.07751938","6.8465E-4","0.48134328","0","0.70909091","11","11","EC:4.6.1.12","3","637671816","IspD/ispF bifunctional enzyme","false","SAR11_0945","C134_0945_a_at","46.90909091","11","0","0","0.73062016","false","0","C134_0945_a_at","230","0.43434343"
"1.9556962","5.028E-4","0.51132686","1","0.77922078","22","22","","3","637671818","nitrogen assimilation regulatory protein ntrX","false","SAR11_0948","C134_0948_a_at","65.22727273","22","0","0","0.76107595","false","0","C134_0948_a_at","328","0.45613477"
"2.07594937","2.5084E-4","0.48170732","0","0.81699346","18","18","","4","637671820","TrkH-like cation transport protein","false","SAR11_0950","C134_0950_a_at","54.94444444","18","0","0","0.73101266","false","0","C134_0950_a_at","130","0.42264957"
"1.63313609","0.01709368","0.61231884","2","0.48748044","72","72","","3","637671822","ABC transporter","false","SAR11_0953","C134_0953_a_at","50.5","72","0","0","0.84171598","false","0","C134_0953_a_at","11176","0.31761006"
"1.94573643","4.6534E-4","0.51394422","3","0.83006536","18","18","","3","637671823","amino acid ABC transporter","false","SAR11_0954","C134_0954_a_at","49.27777778","18","0","0","0.76356589","false","0","C134_0954_a_at","164","0.41760829"
"1.43478261","0.03059658","0.6969697","3","0.65384615","13","13","","2","637671824","Similar to amino-acid ABC transporter permease protein yhdY","false","SAR11_0955","C134_0955_a_at","12.76923077","13","0","0","0.85507246","false","0","C134_0955_a_at","102","0.55518395"
"1.72868217","0.00565955","0.57847534","0","0.60627178","42","42","EC:3.6.3.-","3","637671825","general L-amino acid transport ATP-binding protein","false","SAR11_0957","C134_0957_at","44.02380952","42","0","0","0.81782946","false","0","C134_0957_at","1808","0.3608509"
"1.9112426","8.126E-4","0.52321981","2","0.75483871","31","31","","3","637671826","transcription regulator","false","SAR11_0958","C134_0958_at","64.80645161","31","0","0","0.77218935","false","0","C134_0958_at","550","0.42357158"
"1.87341772","0.00484659","0.53378378","1","0.5210084","35","35","EC:4.2.1.9","3","637671831","dihydroxy-acid dehydratase","false","SAR11_0961","C134_0961_a_at","48.22857143","35","0","0","0.78164557","false","0","C134_0961_a_at","1948","0.33726274"
"1.0","0.0","1.0","80","0.0","1","1","","1","637671835","hypothetical protein","false","SAR11_0965","C134_0965_a_at","1.0","1","0","0","1.0","false","0","C134_0965_a_at","0","0.0"
"1.0","0.0","1.0","80","0.0","1","1","","1","637671834","Ferric-uptake regulator","false","SAR11_0964","C134_0964_a_at","1.0","1","0","0","1.0","false","0","C134_0964_a_at","0","0.0"
"1.0","0.0","1.0","38","0.0","1","1","","1","637671838","HesB-like domain","false","SAR11_0968","C134_0968_a_at","1.0","1","0","0","1.0","false","0","C134_0968_a_at","0","0.0"
"1.0","0.0","1.0","38","0.0","1","1","EC:3.1.11.2","1","637671837","exodeoxyribonuclease III","false","SAR11_0967","C134_0967_a_at","1.0","1","0","0","1.0","false","0","C134_0967_a_at","0","0.0"
"2.01898734","1.3208E-4","0.49529781","1","0.82857143","15","15","EC:3.2.1.52","3","637671842","glycosyl hydrolase","false","SAR11_0972","C134_0972_a_at","62.53333333","15","0","0","0.74525316","false","0","C134_0972_a_at","90","0.44666667"
"2.52071006","0.0","0.39671362","79","1.0","2","2","","4","637671844","segregation and condensation protein b","false","SAR11_0974","C134_0974_a_at","75.0","2","0","0","0.61982249","false","0","C134_0974_a_at","0","0.87209302"
"2.0","0.0","0.5","27","0.0","1","1","","3","637671846","Twin-arginine translocation protein TatB","false","SAR11_0976","C134_0976_at","4.0","1","0","0","0.66666667","false","0","C134_0976_at","0","0.0"
"2.17647059","0.0","0.45945946","18","1.0","5","5","","3","637671847","sec-independent protein translocase protein tatC","false","SAR11_0977","C134_0977_a_at","35.0","5","0","0","0.70588235","false","0","C134_0977_a_at","0","0.68627451"
"1.46153846","0.03671625","0.68421053","2","0.39806438","98","98","","3","637671849","YajC","false","SAR11_0979","C134_0979_at","46.40816327","98","0","0","0.88461538","false","0","C134_0979_at","21276","0.28647014"
"1.97674419","0.00109373","0.50588235","0","0.73809524","21","21","","4","637671850","protein-export membrane protein SECD","false","SAR11_0980","C134_0980_a_at","40.33333333","21","0","0","0.75581395","false","0","C134_0980_a_at","324","0.36011905"
"1.52173913","0.01286492","0.65714286","3","0.74242424","12","12","","3","637671851","preprotein translocase chain secF","false","SAR11_0981","C134_0981_a_at","13.66666667","12","0","0","0.82608696","false","0","C134_0981_a_at","48","0.62121212"
"1.0","1.0","1.0","45","0.0","2","2","","1","637671852","hypothetical protein","false","SAR11_0982","C134_0982_a_at","1.0","2","0","0","1.0","false","0","C134_0982_a_at","2","0.0"
"1.5","0.0","0.66666667","45","0.0","1","1","","2","637671045","Xanthine/uracil/vitamin C permease family protein","false","SAR11_0183","C134_0183_a_at","2.0","1","0","0","0.75","false","0","C134_0183_a_at","0","0.0"
"1.5","0.0","0.66666667","45","0.0","1","1","","2","637671845","Twin-arginine translocation protein TatA/E","false","SAR11_0975","C134_0975_at","2.0","1","0","0","0.75","false","0","C134_0975_at","0","0.0"
"2.14814815","0.00351377","0.46551724","9","0.6","5","5","","3","637671853","excinuclease ABC chain A","false","SAR11_0983","C134_0983_a_at","10.2","5","0","0","0.71296296","false","0","C134_0983_a_at","12","0.56666667"
"1.98816568","8.0111E-4","0.50297619","2","0.76307692","26","26","","3","637671854","single-strand binding protein (ssb)","false","SAR11_0984","C134_0984_a_at","59.61538462","26","0","0","0.75295858","false","0","C134_0984_a_at","608","0.41114058"
"1.9379845","0.01670906","0.516","3","0.62450593","23","23","EC:5.2.1.8","3","637671857","peptidylprolyl isomerase","false","SAR11_0987","C134_0987_a_at","38.73913043","23","0","0","0.76550388","false","0","C134_0987_a_at","3036","0.3424394"
"1.0","0.0","1.0","3","0.0","1","1","","1","637671862","Protein of unknown function (DUF502)","false","SAR11_0992","C134_0992_a_at","1.0","1","0","0","1.0","false","0","C134_0992_a_at","0","0.0"
"1.0","0.0","1.0","3","0.0","1","1","EC:5.99.1.3","1","637671855","DNA gyrase subunit A","false","SAR11_0985","C134_0985_a_at","1.0","1","0","0","1.0","false","0","C134_0985_a_at","0","0.0"
"1.41860465","0.07131744","0.70491803","0","0.33894737","76","76","EC:3.6.4.12","3","637671863","ATP-dependent DNA helicase recG","false","SAR11_0993","C134_0993_a_at","33.31578947","76","0","0","0.89534884","false","0","C134_0993_a_at","11434","0.26027961"
"1.51470588","0.06347372","0.66019417","4","0.5543672","34","34","","3","637671866","rarD protein","false","SAR11_0995","C134_0995_a_at","23.32352941","34","0","0","0.87132353","false","0","C134_0995_a_at","1912","0.34811238"
"2.25581395","7.9298E-4","0.44329897","0","0.52777778","9","9","EC:3.2.1.-","4","637671867","membrane-bound lytic transglycolase-related protein","false","SAR11_0996","C134_0996_a_at","37.11111111","9","0","0","0.68604651","false","0","C134_0996_a_at","178","0.42171717"
"1.87341772","0.00100434","0.53378378","1","0.79770115","30","30","","3","637671868","hypothetical protein","false","SAR11_0997","C134_0997_a_at","64.46666667","30","0","0","0.78164557","false","0","C134_0997_a_at","646","0.43558559"
"1.88372093","0.00202116","0.5308642","0","0.68253968","28","28","EC:3.4.16.4","3","637671869","serine-type D-Ala-D-Ala carboxypeptidase","false","SAR11_0998","C134_0998_a_at","42.28571429","28","0","0","0.77906977","false","0","C134_0998_a_at","636","0.36453202"
"2.19117647","0.00103448","0.45637584","6","0.78571429","8","8","EC:3.1.21.-","4","637671873","TatD related DNase","false","SAR11_1002","C134_1002_a_at","20.125","8","0","0","0.70220588","false","0","C134_1002_a_at","54","0.41927083"
"1.64341085","0.01523561","0.60849057","0","0.4826546","52","52","","3","637671874","metallo-beta-lactamase family protein","false","SAR11_1003","C134_1003_a_at","38.42307692","52","0","0","0.83914729","false","0","C134_1003_a_at","3596","0.31238274"
"2.13924051","2.84E-5","0.46745562","1","0.92727273","11","11","","4","637671876","Na+/H+ antiporter 1","false","SAR11_1005","C134_1005_a_at","59.45454545","11","0","0","0.71518987","false","0","C134_1005_a_at","18","0.47186147"
