"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","degree.layout","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1.0","0.0","1.0","0.0","1","1","1","false","clcA_b0155_15","1.0","1","0","0","1.0","false","0","clcA_b0155_15","0","0.0"
"2.14285714","0.28571429","0.46666667","0.0","2","2","3","false","nlpI_b3163_14","2.0","2","0","0","0.71428571","false","0","nlpI_b3163_14","14","0.5"
"1.69444444","0.06032979","0.59016393","0.41758242","14","14","3","false","norW_b2711_15","11.92857143","14","0","0","0.82638889","false","0","norW_b2711_15","360","0.36147186"
"1.0","0.0","1.0","1.0","2","2","1","false","nrdB_b2235_15","2.0","2","0","0","1.0","false","0","nrdB_b2235_15","0","1.0"
"1.0","0.0","1.0","1.0","2","2","1","false","nrdA_b2234_15","2.0","2","0","0","1.0","false","0","nrdA_b2234_15","0","1.0"
"1.51851852","0.01101873","0.65853659","0.85714286","14","14","3","false","nrdE_b2675_15","17.35714286","14","0","0","0.87037037","false","0","nrdE_b2675_15","54","0.66758242"
"1.55555556","0.00897911","0.64285714","0.87179487","13","13","3","false","nrdF_b2676_15","17.53846154","13","0","0","0.86111111","false","0","nrdF_b2676_15","46","0.67455621"
"1.0","0.0","1.0","0.0","1","1","1","false","nrdG_b4237_14","1.0","1","0","0","1.0","false","0","nrdG_b4237_14","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","nrdD_b4238_15","1.0","1","0","0","1.0","false","0","nrdD_b4238_15","0","0.0"
"1.85185185","0.07407407","0.54","0.71428571","7","7","3","false","nrdH_b2673_14","14.71428571","7","0","0","0.78703704","false","0","nrdH_b2673_14","234","0.63354037"
"2.81481481","0.0","0.35526316","0.0","1","1","4","false","ftnA_b1905_15","7.0","1","0","0","0.5462963","false","0","ftnA_b1905_15","0","0.0"
"1.66666667","0.00461064","0.6","0.91111111","10","10","3","false","nrdI_b2674_14","18.2","10","0","0","0.83333333","false","0","nrdI_b2674_14","28","0.7"
"1.87173913","0.00164251","0.53426249","0.54756554","90","90","3","false","nrdR_b0413_15","135.06666667","90","0","0","0.82565217","false","0","nrdR_b0413_15","24472","0.31484071"
"1.0","0.16666667","1.0","0.66666667","4","4","1","false","nrfA_b4070_15","3.0","4","0","0","1.0","false","0","nrfA_b4070_15","4","0.75"
"1.25","0.0","0.8","1.0","3","3","2","false","gldA_b3945_14","3.66666667","3","0","0","0.875","false","0","gldA_b3945_14","0","0.91666667"
"1.5","0.0","0.66666667","1.0","2","2","2","false","nrfB_b4071_14","4.0","2","0","0","0.75","false","0","nrfB_b4071_14","0","1.0"
"1.0","0.16666667","1.0","0.66666667","4","4","1","false","nrfC_b4072_15","3.0","4","0","0","1.0","false","0","nrfC_b4072_15","4","0.75"
"1.25","0.0","0.8","1.0","3","3","2","false","nrfD_b4073_15","3.66666667","3","0","0","0.875","false","0","nrfD_b4073_15","0","0.91666667"
"1.25","0.66666667","0.8","0.33333333","3","3","2","false","nrfF_b4075_15","2.0","3","0","0","0.91666667","false","0","nrfF_b4075_15","8","0.55555556"
"1.75","0.0","0.57142857","1.0","2","2","3","false","nrfE_b4074_15","2.5","2","0","0","0.75","false","0","nrfE_b4074_15","0","0.83333333"
"1.75","0.0","0.57142857","1.0","2","2","3","false","nrfG_b4076_15","2.5","2","0","0","0.75","false","0","nrfG_b4076_15","0","0.83333333"
"3.0","0.0","0.33333333","0.0","1","1","4","false","nsrR_b4178_15","2.0","1","0","0","0.5","false","0","nsrR_b4178_15","0","0.0"
"1.94936709","0.00341829","0.51298701","0.61666667","16","16","4","false","nth_b1633_15","24.125","16","0","0","0.81012658","false","0","nth_b1633_15","306","0.35477941"
"1.98734177","0.00249273","0.50318471","0.75824176","14","14","3","false","nudB_b1865_15","27.42857143","14","0","0","0.80253165","false","0","nudB_b1865_15","254","0.41558442"
"2.0","0.16666667","0.5","0.33333333","3","3","3","false","nudE_b3397_15","4.0","3","0","0","0.75","false","0","nudE_b3397_15","28","0.45833333"
"2.91666667","0.0","0.34285714","0.0","1","1","4","false","glpE_b3425_15","3.0","1","0","0","0.52083333","false","0","glpE_b3425_15","0","0.0"
"2.55434783","0.0","0.39148936","1.0","3","3","4","false","nudF_b3034_15","107.33333333","3","0","0","0.68913043","false","0","nudF_b3034_15","0","0.50868878"
"1.6","0.00902085","0.625","0.48560794","156","156","3","false","nudG_b1759_15","106.41666667","156","0","0","0.88","false","0","nudG_b1759_15","53776","0.29396869"
"1.96304348","4.6372E-4","0.50941307","0.60054645","61","61","3","false","nudH_b2830_14","136.42622951","61","0","0","0.8073913","false","0","nudH_b2830_14","6302","0.32794767"
"1.53164557","0.03001452","0.65289256","0.49662618","39","39","3","false","nudJ_b1134_14","27.1025641","39","0","0","0.89367089","false","0","nudJ_b1134_14","2500","0.35198135"
"2.73243243","0.0","0.36597428","1.0","3","3","4","false","nudK_b2467_14","54.66666667","3","0","0","0.65351351","false","0","nudK_b2467_14","0","0.48377581"
"1.86206897","0.0087625","0.53703704","0.76190476","7","7","3","false","nudL_b1813_15","12.0","7","0","0","0.78448276","false","0","nudL_b1813_15","42","0.46153846"
"1.53846154","0.00213675","0.65","0.95238095","7","7","3","false","nuoB_b2287_14","11.0","7","0","0","0.82051282","false","0","nuoB_b2287_14","2","0.91666667"
"1.61538462","0.0","0.61904762","1.0","6","6","3","false","nuoA_b2288_14","11.16666667","6","0","0","0.79487179","false","0","nuoA_b2288_14","0","0.93055556"
"1.07692308","0.03034188","0.92857143","0.83333333","12","12","2","false","nuoC_b2286_15","10.33333333","12","0","0","0.97435897","false","0","nuoC_b2286_15","30","0.79487179"
"1.07692308","0.03034188","0.92857143","0.83333333","12","12","2","false","nuoE_b2285_14","10.33333333","12","0","0","0.97435897","false","0","nuoE_b2285_14","30","0.79487179"
"1.07692308","0.03034188","0.92857143","0.83333333","12","12","2","false","nuoF_b2284_14","10.33333333","12","0","0","0.97435897","false","0","nuoF_b2284_14","30","0.79487179"
"1.15384615","0.01282051","0.86666667","0.90909091","11","11","2","false","nuoG_b2283_14","10.81818182","11","0","0","0.94871795","false","0","nuoG_b2283_14","14","0.83216783"
"1.07692308","0.03034188","0.92857143","0.83333333","12","12","2","false","nuoH_b2282_14","10.33333333","12","0","0","0.97435897","false","0","nuoH_b2282_14","30","0.79487179"
"1.07692308","0.03034188","0.92857143","0.83333333","12","12","2","false","nuoI_b2281_14","10.33333333","12","0","0","0.97435897","false","0","nuoI_b2281_14","30","0.79487179"
"1.23076923","0.0","0.8125","1.0","10","10","2","false","nuoJ_b2280_15","11.3","10","0","0","0.92307692","false","0","nuoJ_b2280_15","0","0.86923077"
"1.23076923","0.0","0.8125","1.0","10","10","2","false","nuoK_b2279_14","11.3","10","0","0","0.92307692","false","0","nuoK_b2279_14","0","0.86923077"
"1.23076923","0.0","0.8125","1.0","10","10","2","false","nuoL_b2278_14","11.3","10","0","0","0.92307692","false","0","nuoL_b2278_14","0","0.86923077"
"1.15384615","0.07051282","0.86666667","0.83636364","11","11","2","false","nuoM_b2277_15","10.36363636","11","0","0","0.94871795","false","0","nuoM_b2277_15","40","0.7972028"
"1.15384615","0.07051282","0.86666667","0.83636364","11","11","2","false","nuoN_b2276_29","10.36363636","11","0","0","0.94871795","false","0","nuoN_b2276_29","40","0.7972028"
"1.81081081","0.00142288","0.55223881","0.63370734","93","93","3","false","nupX_b2161_15","119.51612903","93","0","0","0.83783784","false","0","nupX_b2161_15","12122","0.34442688"
"1.5673913","0.00478171","0.63800277","0.52672591","210","210","3","false","nusA_b3169_14","145.18571429","210","0","0","0.88652174","false","0","nusA_b3169_14","85532","0.32335348"
"2.03478261","3.0351E-4","0.49145299","0.64438122","38","38","4","false","nusB_b0416_15","142.57894737","38","0","0","0.79304348","false","0","nusB_b0416_15","4004","0.35031682"
"1.78043478","0.00131823","0.56166056","0.66154231","127","127","3","false","nusG_b3982_15","150.20472441","127","0","0","0.84391304","false","0","nusG_b3982_15","23970","0.34609384"
"1.6","0.6","0.625","0.0","2","2","2","false","obgE_b3183_15","2.5","2","0","0","0.85","false","0","obgE_b3183_15","12","0.5"
"2.0","0.4","0.5","0.0","2","2","3","false","deaD_b3162_14","1.5","2","0","0","0.75","false","0","deaD_b3162_14","8","0.5"
"1.92162162","7.2865E-4","0.52039381","0.68317308","65","65","3","false","ogt_b1335_15","104.56923077","65","0","0","0.81567568","false","0","ogt_b1335_15","5460","0.31308153"
"2.18181818","0.0","0.45833333","1.0","2","2","4","false","ompC_b2215_15","7.5","2","0","0","0.70454545","false","0","ompC_b2215_15","0","0.9375"
"1.0","0.0","1.0","0.0","1","1","1","false","ompF_b0929_15","1.0","1","0","0","1.0","false","0","ompF_b0929_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","micF_b4439_3","1.0","1","0","0","1.0","false","0","micF_b4439_3","0","0.0"
"1.51351351","0.01476763","0.66071429","0.42435743","187","187","3","false","ompG_b1319_15","99.13903743","187","0","0","0.8972973","false","0","ompG_b1319_15","80856","0.2731103"
"2.31621622","5.6E-7","0.43173862","0.93333333","6","6","4","false","malI_b1620_14","145.16666667","6","0","0","0.73675676","false","0","malI_b1620_14","4","0.58299866"
"1.33333333","0.6","0.75","0.16666667","4","4","2","false","ompL_b3875_15","2.25","4","0","0","0.88888889","false","0","ompL_b3875_15","22","0.4375"
"2.16666667","0.0","0.46153846","0.0","1","1","3","false","fimE_b4313_15","4.0","1","0","0","0.61111111","false","0","fimE_b4313_15","0","0.0"
"1.84864865","0.00532163","0.54093567","0.61546499","88","88","3","false","ompN_b1377_15","110.17045455","88","0","0","0.83027027","false","0","ompN_b1377_15","24550","0.32594809"
"2.67297297","0.0","0.37411527","1.0","2","2","4","false","csgC_b1043_15","105.0","2","0","0","0.66540541","false","0","csgC_b1043_15","0","0.76642336"
"2.45652174","0.0","0.40707965","1.0","3","3","4","false","ompR_b3405_14","151.66666667","3","0","0","0.70869565","false","0","ompR_b3405_14","0","0.58558559"
"2.5","0.0","0.4","0.0","1","1","4","false","ompT_b0565_14","2.0","1","0","0","0.625","false","0","ompT_b0565_14","0","0.0"
"1.0","0.16666667","1.0","0.66666667","4","4","1","false","oppB_b1244_15","3.0","4","0","0","1.0","false","0","oppB_b1244_15","4","0.75"
"1.5","0.0","0.66666667","1.0","2","2","2","false","oppA_b1243_15","4.0","2","0","0","0.75","false","0","oppA_b1243_15","0","1.0"
"1.25","0.0","0.8","1.0","3","3","2","false","oppC_b1245_15","3.66666667","3","0","0","0.875","false","0","oppC_b1245_15","0","0.91666667"
"1.25","0.0","0.8","1.0","3","3","2","false","oppD_b1246_15","3.66666667","3","0","0","0.875","false","0","oppD_b1246_15","0","0.91666667"
"1.0","0.16666667","1.0","0.66666667","4","4","1","false","oppF_b1247_15","3.0","4","0","0","1.0","false","0","oppF_b1247_15","4","0.75"
"2.87826087","0.0","0.34743202","0.0","1","1","5","false","orn_b4162_15","96.0","1","0","0","0.62434783","false","0","orn_b4162_15","0","0.0"
"1.65454545","0.00937336","0.6043956","0.56378404","92","92","3","false","osmB_b1283_15","71.4673913","92","0","0","0.86909091","false","0","osmB_b1283_15","25596","0.35033035"
"1.82272727","0.00156359","0.54862843","0.76010929","61","61","3","false","osmC_b1482_15","81.80327869","61","0","0","0.83545455","false","0","osmC_b1482_15","4898","0.41314787"
"1.8","0.00378802","0.55555556","0.66617063","64","64","3","false","osmE_b1739_14","71.25","64","0","0","0.84","false","0","osmE_b1739_14","20908","0.35625"
"2.26363636","1.277E-5","0.44176707","0.91025641","13","13","4","false","osmF_b2131_14","71.84615385","13","0","0","0.74727273","false","0","osmF_b2131_14","38","0.4695827"
"1.87727273","0.00455828","0.53268765","0.65154265","58","58","3","false","osmY_b4376_15","67.87931034","58","0","0","0.82454545","false","0","osmY_b4376_15","15516","0.35914979"
"1.59545455","0.01276626","0.62678063","0.53434343","100","100","3","false","otsA_b1896_14","69.53","100","0","0","0.88090909","false","0","otsA_b1896_14","39610","0.33267943"
"1.61818182","0.01057564","0.61797753","0.5708076","94","94","3","false","otsB_b1897_14","71.35106383","94","0","0","0.87636364","false","0","otsB_b1897_14","31566","0.33976697"
"1.83333333","0.00374118","0.54545455","0.72222222","9","9","3","false","oxc_b2373_15","16.33333333","9","0","0","0.79166667","false","0","oxc_b2373_15","32","0.49494949"
"2.3826087","0.0","0.41970803","1.0","6","6","4","false","oxyR_b3961_15","108.0","6","0","0","0.72347826","false","0","oxyR_b3961_15","0","0.37762238"
"2.36486486","1.7416E-4","0.42285714","0.8030303","12","12","4","false","paaB_b1389_15","62.25","12","0","0","0.72702703","false","0","paaB_b1389_15","1232","0.27666667"
"2.72702703","1.154E-5","0.3666997","0.94444444","9","9","4","false","paaA_b1388_15","32.22222222","9","0","0","0.65459459","false","0","paaA_b1388_15","50","0.29561672"
"2.47027027","7.259E-5","0.404814","0.91111111","10","10","4","false","paaC_b1390_15","47.0","10","0","0","0.70594595","false","0","paaC_b1390_15","482","0.24102564"
"2.79459459","0.0","0.35783366","1.0","7","7","4","false","paaD_b1391_15","27.14285714","7","0","0","0.64108108","false","0","paaD_b1391_15","0","0.30497592"
"2.0","0.0033629","0.5","0.66153846","40","40","3","false","paaE_b1392_15","121.0","40","0","0","0.8","false","0","paaE_b1392_15","19176","0.36666667"
"2.01081081","0.00262332","0.49731183","0.66666667","36","36","3","false","paaF_b1393_15","120.61111111","36","0","0","0.79783784","false","0","paaF_b1393_15","15284","0.36548822"
"2.27027027","3.1601E-4","0.44047619","0.79120879","14","14","4","false","paaG_b1394_15","83.57142857","14","0","0","0.74594595","false","0","paaG_b1394_15","2644","0.32518066"
"1.88918919","0.00537572","0.52932761","0.6283035","69","69","3","false","paaH_b1395_14","113.27536232","69","0","0","0.82216216","false","0","paaH_b1395_14","29206","0.33121451"
"2.09459459","6.9864E-4","0.47741935","0.71794872","27","27","3","false","paaI_b1396_15","106.33333333","27","0","0","0.78108108","false","0","paaI_b1396_15","5142","0.3452381"
"1.88378378","0.00519512","0.53084648","0.55027027","75","75","3","false","paaJ_b1397_15","98.10666667","75","0","0","0.82324324","false","0","paaJ_b1397_15","23208","0.29025641"
"1.55555556","0.03472222","0.64285714","0.66666667","4","4","2","false","paaK_b1398_15","5.5","4","0","0","0.81481481","false","0","paaK_b1398_15","6","0.61111111"
"2.6","0.0011693","0.38461538","0.65263158","20","20","4","false","paaY_b1400_15","39.5","20","0","0","0.68","false","0","paaY_b1400_15","4492","0.37619048"
"1.94736842","0.00258472","0.51351351","0.75757576","12","12","3","false","pabB_b1812_15","27.25","12","0","0","0.76315789","false","0","pabB_b1812_15","158","0.40073529"
"1.33333333","0.66666667","0.75","0.0","2","2","2","false","panC_b0133_14","1.5","2","0","0","0.88888889","false","0","panC_b0133_14","4","0.5"
"1.33333333","0.66666667","0.75","0.0","2","2","2","false","gmhB_b0200_15","1.5","2","0","0","0.88888889","false","0","gmhB_b0200_15","4","0.5"
"1.57142857","0.0","0.63636364","1.0","3","3","2","false","panD_b0131_14","5.0","3","0","0","0.80952381","false","0","panD_b0131_14","0","0.71428571"
"1.87173913","0.00145721","0.53426249","0.6174692","95","95","3","false","parC_b3019_14","142.36842105","95","0","0","0.82565217","false","0","parC_b3019_14","25330","0.33577458"
"1.77391304","0.00134916","0.56372549","0.6184227","127","127","3","false","parE_b3030_14","153.7480315","127","0","0","0.84521739","false","0","parE_b3030_14","24904","0.35182616"
"2.48684211","0.0","0.4021164","1.0","3","3","3","false","pbpG_b2134_15","24.33333333","3","0","0","0.62828947","false","0","pbpG_b2134_15","0","0.67592593"
"1.63043478","0.00329838","0.61333333","0.58137325","184","184","3","false","pcnB_b0143_18","148.52173913","184","0","0","0.87391304","false","0","pcnB_b0143_18","63486","0.33300838"
"1.25","0.0","0.8","1.0","3","3","2","false","pdhR_b0113_15","3.33333333","3","0","0","0.875","false","0","pdhR_b0113_15","0","0.83333333"
"1.89565217","6.6496E-4","0.52752294","0.61571762","78","78","3","false","pdxA_b0052_15","137.6025641","78","0","0","0.82086957","false","0","pdxA_b0052_15","11620","0.32000596"
"1.50632911","0.04568037","0.66386555","0.45180023","42","42","3","false","pdxB_b2320_14","25.0","42","0","0","0.89873418","false","0","pdxB_b2320_14","2872","0.32894737"
"1.90789474","0.00237866","0.52413793","0.675","16","16","3","false","pdxH_b1638_14","25.625","16","0","0","0.77302632","false","0","pdxH_b1638_14","150","0.38246269"
"1.0","1.0","1.0","0.0","2","2","1","false","pdxJ_b2564_14","1.0","2","0","0","1.0","false","0","pdxJ_b2564_14","2","0.0"
"1.5","0.0","0.66666667","0.0","1","1","2","false","acpS_b2563_15","2.0","1","0","0","0.75","false","0","acpS_b2563_15","0","0.0"
"1.89473684","0.0098064","0.52777778","0.67032967","14","14","3","false","pdxK_b2418_15","28.71428571","14","0","0","0.77631579","false","0","pdxK_b2418_15","594","0.41020408"
"2.11956522","5.037E-4","0.47179487","0.4688172","31","31","4","false","pepA_b4260_15","93.32258065","31","0","0","0.77608696","false","0","pepA_b4260_15","4520","0.24886022"
"1.0","0.0","1.0","1.0","4","4","1","false","pepB_b2523_14","4.0","4","0","0","1.0","false","0","pepB_b2523_14","0","1.0"
"2.0483871","3.9694E-4","0.48818898","0.92307692","14","14","3","false","pepE_b4021_14","21.07142857","14","0","0","0.73790323","false","0","pepE_b4021_14","20","0.46825397"
"2.12826087","4.0873E-4","0.46986721","0.59714795","34","34","4","false","pepP_b2908_14","95.85294118","34","0","0","0.77434783","false","0","pepP_b2908_14","4144","0.259062"
"1.9673913","7.6075E-4","0.50828729","0.56862745","69","69","4","false","pepQ_b3847_15","119.27536232","69","0","0","0.80652174","false","0","pepQ_b3847_15","9888","0.29234157"
"1.89655172","0.0272666","0.52727273","0.46666667","6","6","3","false","pepT_b1127_15","11.0","6","0","0","0.77586207","false","0","pepT_b1127_15","90","0.43333333"
"2.51724138","4.9261E-4","0.39726027","0.0","2","2","4","false","oxyS_b4458_12","9.0","2","0","0","0.62068966","false","0","oxyS_b4458_12","2","0.66666667"
